,mask,gender,age,mask_label,gender_label,age_label,path,label
263,incorrect_mask,male,43,1,0,1,/opt/ml/input/data/train/images/001751_male_Asian_51/incorrect_mask.jpg,7
264,mask3,male,43,0,0,1,/opt/ml/input/data/train/images/001751_male_Asian_51/mask3.jpg,1
265,mask5,male,43,0,0,1,/opt/ml/input/data/train/images/001751_male_Asian_51/mask5.jpg,1
266,normal,female,20,2,1,0,/opt/ml/input/data/train/images/004205_female_Asian_20/normal.jpg,15
267,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/004205_female_Asian_20/mask1.jpg,3
268,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/004205_female_Asian_20/mask2.jpg,3
269,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/004205_female_Asian_20/mask4.jpg,3
270,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/004205_female_Asian_20/incorrect_mask.jpg,9
271,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/004205_female_Asian_20/mask3.jpg,3
272,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/004205_female_Asian_20/mask5.jpg,3
273,normal,male,57,2,0,1,/opt/ml/input/data/train/images/000625_male_Asian_57/normal.jpg,13
274,mask1,male,57,0,0,1,/opt/ml/input/data/train/images/000625_male_Asian_57/mask1.jpg,1
275,mask2,male,57,0,0,1,/opt/ml/input/data/train/images/000625_male_Asian_57/mask2.jpg,1
276,mask4,male,57,0,0,1,/opt/ml/input/data/train/images/000625_male_Asian_57/mask4.jpg,1
277,incorrect_mask,male,57,1,0,1,/opt/ml/input/data/train/images/000625_male_Asian_57/incorrect_mask.jpg,7
278,mask3,male,57,0,0,1,/opt/ml/input/data/train/images/000625_male_Asian_57/mask3.jpg,1
279,mask5,male,57,0,0,1,/opt/ml/input/data/train/images/000625_male_Asian_57/mask5.jpg,1
280,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006211_male_Asian_19/mask3.png,0
281,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006211_male_Asian_19/normal.png,12
282,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006211_male_Asian_19/mask2.png,0
283,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006211_male_Asian_19/mask1.png,0
284,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006211_male_Asian_19/mask5.png,0
285,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006211_male_Asian_19/mask4.png,0
286,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006211_male_Asian_19/incorrect_mask.png,6
287,normal,female,20,2,1,0,/opt/ml/input/data/train/images/003299_female_Asian_20/normal.jpg,15
288,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/003299_female_Asian_20/mask1.jpg,3
289,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/003299_female_Asian_20/mask2.jpg,3
290,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/003299_female_Asian_20/mask4.jpg,3
291,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/003299_female_Asian_20/incorrect_mask.jpg,9
292,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/003299_female_Asian_20/mask3.jpg,3
293,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/003299_female_Asian_20/mask5.jpg,3
294,normal,male,60,2,0,2,/opt/ml/input/data/train/images/005071_male_Asian_60/normal.jpg,14
295,mask1,male,60,0,0,2,/opt/ml/input/data/train/images/005071_male_Asian_60/mask1.jpg,2
296,mask2,male,60,0,0,2,/opt/ml/input/data/train/images/005071_male_Asian_60/mask2.jpg,2
297,mask4,male,60,0,0,2,/opt/ml/input/data/train/images/005071_male_Asian_60/mask4.jpg,2
298,incorrect_mask,male,60,1,0,2,/opt/ml/input/data/train/images/005071_male_Asian_60/incorrect_mask.jpg,8
299,mask3,male,60,0,0,2,/opt/ml/input/data/train/images/005071_male_Asian_60/mask3.jpg,2
300,mask5,male,60,0,0,2,/opt/ml/input/data/train/images/005071_male_Asian_60/mask5.jpg,2
301,normal,female,20,2,1,0,/opt/ml/input/data/train/images/006551_female_Asian_20/normal.jpg,15
302,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/006551_female_Asian_20/mask1.jpg,3
303,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/006551_female_Asian_20/mask2.jpg,3
304,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/006551_female_Asian_20/mask4.jpg,3
305,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/006551_female_Asian_20/incorrect_mask.jpg,9
306,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/006551_female_Asian_20/mask3.jpg,3
307,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/006551_female_Asian_20/mask5.jpg,3
308,normal,male,57,2,0,1,/opt/ml/input/data/train/images/003507_male_Asian_57/normal.jpg,13
309,mask1,male,57,0,0,1,/opt/ml/input/data/train/images/003507_male_Asian_57/mask1.jpg,1
310,mask2,male,57,0,0,1,/opt/ml/input/data/train/images/003507_male_Asian_57/mask2.jpg,1
311,mask4,male,57,0,0,1,/opt/ml/input/data/train/images/003507_male_Asian_57/mask4.jpg,1
312,incorrect_mask,male,57,1,0,1,/opt/ml/input/data/train/images/003507_male_Asian_57/incorrect_mask.jpg,7
313,mask3,male,57,0,0,1,/opt/ml/input/data/train/images/003507_male_Asian_57/mask3.jpg,1
314,mask5,male,57,0,0,1,/opt/ml/input/data/train/images/003507_male_Asian_57/mask5.jpg,1
315,normal,female,30,2,1,1,/opt/ml/input/data/train/images/005471_female_Asian_38/normal.jpg,16
316,mask1,female,30,0,1,1,/opt/ml/input/data/train/images/005471_female_Asian_38/mask1.jpg,4
317,mask2,female,30,0,1,1,/opt/ml/input/data/train/images/005471_female_Asian_38/mask2.jpg,4
318,mask4,female,30,0,1,1,/opt/ml/input/data/train/images/005471_female_Asian_38/mask4.jpg,4
319,incorrect_mask,female,30,1,1,1,/opt/ml/input/data/train/images/005471_female_Asian_38/incorrect_mask.jpg,10
320,mask3,female,30,0,1,1,/opt/ml/input/data/train/images/005471_female_Asian_38/mask3.jpg,4
321,mask5,female,30,0,1,1,/opt/ml/input/data/train/images/005471_female_Asian_38/mask5.jpg,4
322,normal,male,23,2,0,0,/opt/ml/input/data/train/images/005276_male_Asian_24/normal.jpg,12
323,mask1,male,23,0,0,0,/opt/ml/input/data/train/images/005276_male_Asian_24/mask1.jpg,0
324,mask2,male,23,0,0,0,/opt/ml/input/data/train/images/005276_male_Asian_24/mask2.jpg,0
325,mask4,male,23,0,0,0,/opt/ml/input/data/train/images/005276_male_Asian_24/mask4.jpg,0
326,incorrect_mask,male,23,1,0,0,/opt/ml/input/data/train/images/005276_male_Asian_24/incorrect_mask.jpg,6
327,mask3,male,23,0,0,0,/opt/ml/input/data/train/images/005276_male_Asian_24/mask3.jpg,0
328,mask5,male,23,0,0,0,/opt/ml/input/data/train/images/005276_male_Asian_24/mask5.jpg,0
329,normal,female,18,2,1,0,/opt/ml/input/data/train/images/006522_female_Asian_19/normal.jpeg,15
330,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/006522_female_Asian_19/mask3.jpeg,3
331,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006522_female_Asian_19/mask4.jpeg,3
332,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006522_female_Asian_19/incorrect_mask.jpeg,9
333,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/006522_female_Asian_19/mask2.jpeg,3
334,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/006522_female_Asian_19/mask5.jpeg,3
335,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/006522_female_Asian_19/mask1.jpeg,3
336,normal,female,18,2,1,0,/opt/ml/input/data/train/images/003104_female_Asian_19/normal.jpg,15
337,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/003104_female_Asian_19/mask1.jpg,3
338,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/003104_female_Asian_19/mask2.jpg,3
339,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/003104_female_Asian_19/mask4.jpg,3
340,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/003104_female_Asian_19/incorrect_mask.jpg,9
341,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/003104_female_Asian_19/mask3.jpg,3
342,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/003104_female_Asian_19/mask5.jpg,3
343,normal,female,43,2,1,1,/opt/ml/input/data/train/images/003752_female_Asian_44/normal.jpg,16
344,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/003752_female_Asian_44/mask1.jpg,4
345,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/003752_female_Asian_44/mask2.jpg,4
346,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/003752_female_Asian_44/mask4.jpg,4
347,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/003752_female_Asian_44/incorrect_mask.jpg,10
348,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/003752_female_Asian_44/mask3.jpg,4
349,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/003752_female_Asian_44/mask5.jpg,4
350,normal,female,18,2,1,0,/opt/ml/input/data/train/images/003022_female_Asian_19/normal.jpg,15
351,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/003022_female_Asian_19/mask1.jpg,3
352,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/003022_female_Asian_19/mask2.jpg,3
353,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/003022_female_Asian_19/mask4.jpg,3
354,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/003022_female_Asian_19/incorrect_mask.jpg,9
355,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/003022_female_Asian_19/mask3.jpg,3
356,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/003022_female_Asian_19/mask5.jpg,3
357,normal,female,20,2,1,0,/opt/ml/input/data/train/images/003248_female_Asian_20/normal.jpg,15
358,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/003248_female_Asian_20/mask1.jpg,3
359,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/003248_female_Asian_20/mask2.jpg,3
360,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/003248_female_Asian_20/mask4.jpg,3
361,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/003248_female_Asian_20/incorrect_mask.jpg,9
362,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/003248_female_Asian_20/mask3.jpg,3
363,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/003248_female_Asian_20/mask5.jpg,3
364,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006956_male_Asian_19/normal.jpg,12
365,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006956_male_Asian_19/mask1.jpg,0
366,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006956_male_Asian_19/mask2.jpg,0
367,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006956_male_Asian_19/mask4.jpg,0
368,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006956_male_Asian_19/incorrect_mask.jpg,6
369,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006956_male_Asian_19/mask3.jpg,0
370,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006956_male_Asian_19/mask5.jpg,0
371,normal,female,23,2,1,0,/opt/ml/input/data/train/images/001013_female_Asian_25/normal.jpg,15
372,mask1,female,23,0,1,0,/opt/ml/input/data/train/images/001013_female_Asian_25/mask1.jpg,3
373,mask2,female,23,0,1,0,/opt/ml/input/data/train/images/001013_female_Asian_25/mask2.jpg,3
374,mask4,female,23,0,1,0,/opt/ml/input/data/train/images/001013_female_Asian_25/mask4.jpg,3
375,incorrect_mask,female,23,1,1,0,/opt/ml/input/data/train/images/001013_female_Asian_25/incorrect_mask.jpg,9
376,mask3,female,23,0,1,0,/opt/ml/input/data/train/images/001013_female_Asian_25/mask3.jpg,3
377,mask5,female,23,0,1,0,/opt/ml/input/data/train/images/001013_female_Asian_25/mask5.jpg,3
378,normal,female,20,2,1,0,/opt/ml/input/data/train/images/001724_female_Asian_22/normal.jpg,15
379,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/001724_female_Asian_22/mask1.jpg,3
380,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/001724_female_Asian_22/mask2.jpg,3
381,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/001724_female_Asian_22/mask4.jpg,3
382,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/001724_female_Asian_22/incorrect_mask.jpg,9
383,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/001724_female_Asian_22/mask3.jpg,3
384,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/001724_female_Asian_22/mask5.jpg,3
385,normal,female,20,2,1,0,/opt/ml/input/data/train/images/006541_female_Asian_22/normal.jpg,15
386,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/006541_female_Asian_22/mask1.jpg,3
387,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/006541_female_Asian_22/mask2.jpg,3
388,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/006541_female_Asian_22/mask4.jpg,3
389,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/006541_female_Asian_22/incorrect_mask.jpg,9
390,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/006541_female_Asian_22/mask3.jpg,3
391,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/006541_female_Asian_22/mask5.jpg,3
392,normal,female,18,2,1,0,/opt/ml/input/data/train/images/006401_female_Asian_18/normal.jpg,15
393,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/006401_female_Asian_18/mask1.jpg,3
394,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/006401_female_Asian_18/mask2.jpg,3
395,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006401_female_Asian_18/mask4.jpg,3
396,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006401_female_Asian_18/incorrect_mask.jpg,9
397,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/006401_female_Asian_18/mask3.jpg,3
398,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/006401_female_Asian_18/mask5.jpg,3
399,normal,male,23,2,0,0,/opt/ml/input/data/train/images/001136_male_Asian_26/normal.jpg,12
400,mask1,male,23,0,0,0,/opt/ml/input/data/train/images/001136_male_Asian_26/mask1.jpg,0
401,mask2,male,23,0,0,0,/opt/ml/input/data/train/images/001136_male_Asian_26/mask2.jpg,0
402,mask4,male,23,0,0,0,/opt/ml/input/data/train/images/001136_male_Asian_26/mask4.jpg,0
403,incorrect_mask,male,23,1,0,0,/opt/ml/input/data/train/images/001136_male_Asian_26/incorrect_mask.jpg,6
404,mask3,male,23,0,0,0,/opt/ml/input/data/train/images/001136_male_Asian_26/mask3.jpg,0
405,mask5,male,23,0,0,0,/opt/ml/input/data/train/images/001136_male_Asian_26/mask5.jpg,0
406,normal,male,58,2,0,2,/opt/ml/input/data/train/images/003795_male_Asian_58/normal.jpg,14
407,mask1,male,58,0,0,2,/opt/ml/input/data/train/images/003795_male_Asian_58/mask1.jpg,2
408,mask2,male,58,0,0,2,/opt/ml/input/data/train/images/003795_male_Asian_58/mask2.jpg,2
409,mask4,male,58,0,0,2,/opt/ml/input/data/train/images/003795_male_Asian_58/mask4.jpg,2
410,incorrect_mask,male,58,1,0,2,/opt/ml/input/data/train/images/003795_male_Asian_58/incorrect_mask.jpg,8
411,mask3,male,58,0,0,2,/opt/ml/input/data/train/images/003795_male_Asian_58/mask3.jpg,2
412,mask5,male,58,0,0,2,/opt/ml/input/data/train/images/003795_male_Asian_58/mask5.jpg,2
413,normal,male,60,2,0,2,/opt/ml/input/data/train/images/003546_male_Asian_60/normal.jpg,14
414,mask1,male,60,0,0,2,/opt/ml/input/data/train/images/003546_male_Asian_60/mask1.jpg,2
415,mask2,male,60,0,0,2,/opt/ml/input/data/train/images/003546_male_Asian_60/mask2.jpg,2
416,mask4,male,60,0,0,2,/opt/ml/input/data/train/images/003546_male_Asian_60/mask4.jpg,2
417,incorrect_mask,male,60,1,0,2,/opt/ml/input/data/train/images/003546_male_Asian_60/incorrect_mask.jpg,8
418,mask3,male,60,0,0,2,/opt/ml/input/data/train/images/003546_male_Asian_60/mask3.jpg,2
419,mask5,male,60,0,0,2,/opt/ml/input/data/train/images/003546_male_Asian_60/mask5.jpg,2
420,normal,male,18,2,0,0,/opt/ml/input/data/train/images/004202_male_Asian_19/normal.jpg,12
421,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/004202_male_Asian_19/mask1.jpg,0
422,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/004202_male_Asian_19/mask2.jpg,0
423,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/004202_male_Asian_19/mask4.jpg,0
424,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/004202_male_Asian_19/incorrect_mask.jpg,6
425,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/004202_male_Asian_19/mask3.jpg,0
426,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/004202_male_Asian_19/mask5.jpg,0
427,normal,male,58,2,0,2,/opt/ml/input/data/train/images/000783_male_Asian_58/normal.jpg,14
428,mask1,male,58,0,0,2,/opt/ml/input/data/train/images/000783_male_Asian_58/mask1.jpg,2
429,mask2,male,58,0,0,2,/opt/ml/input/data/train/images/000783_male_Asian_58/mask2.jpg,2
430,mask4,male,58,0,0,2,/opt/ml/input/data/train/images/000783_male_Asian_58/mask4.jpg,2
431,incorrect_mask,male,58,1,0,2,/opt/ml/input/data/train/images/000783_male_Asian_58/incorrect_mask.jpg,8
432,mask3,male,58,0,0,2,/opt/ml/input/data/train/images/000783_male_Asian_58/mask3.jpg,2
433,mask5,male,58,0,0,2,/opt/ml/input/data/train/images/000783_male_Asian_58/mask5.jpg,2
434,normal,female,18,2,1,0,/opt/ml/input/data/train/images/006406_female_Asian_18/normal.jpg,15
435,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/006406_female_Asian_18/mask1.jpg,3
436,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/006406_female_Asian_18/mask2.jpg,3
437,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006406_female_Asian_18/mask4.jpg,3
438,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006406_female_Asian_18/incorrect_mask.jpg,9
439,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/006406_female_Asian_18/mask3.jpg,3
440,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/006406_female_Asian_18/mask5.jpg,3
441,normal,male,60,2,0,2,/opt/ml/input/data/train/images/001101_male_Asian_60/normal.jpg,14
442,mask1,male,60,0,0,2,/opt/ml/input/data/train/images/001101_male_Asian_60/mask1.jpg,2
443,mask2,male,60,0,0,2,/opt/ml/input/data/train/images/001101_male_Asian_60/mask2.jpg,2
444,mask4,male,60,0,0,2,/opt/ml/input/data/train/images/001101_male_Asian_60/mask4.jpg,2
445,incorrect_mask,male,60,1,0,2,/opt/ml/input/data/train/images/001101_male_Asian_60/incorrect_mask.jpg,8
446,mask3,male,60,0,0,2,/opt/ml/input/data/train/images/001101_male_Asian_60/mask3.jpg,2
447,mask5,male,60,0,0,2,/opt/ml/input/data/train/images/001101_male_Asian_60/mask5.jpg,2
448,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006097_male_Asian_18/normal.jpg,12
449,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006097_male_Asian_18/mask1.jpg,0
450,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006097_male_Asian_18/mask2.jpg,0
451,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006097_male_Asian_18/mask4.jpg,0
452,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006097_male_Asian_18/incorrect_mask.jpg,6
453,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006097_male_Asian_18/mask3.jpg,0
454,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006097_male_Asian_18/mask5.jpg,0
455,normal,male,20,2,0,0,/opt/ml/input/data/train/images/005221_male_Asian_21/normal.jpg,12
456,mask1,male,20,0,0,0,/opt/ml/input/data/train/images/005221_male_Asian_21/mask1.jpg,0
457,mask2,male,20,0,0,0,/opt/ml/input/data/train/images/005221_male_Asian_21/mask2.jpg,0
458,mask4,male,20,0,0,0,/opt/ml/input/data/train/images/005221_male_Asian_21/mask4.jpg,0
459,incorrect_mask,male,20,1,0,0,/opt/ml/input/data/train/images/005221_male_Asian_21/incorrect_mask.jpg,6
460,mask3,male,20,0,0,0,/opt/ml/input/data/train/images/005221_male_Asian_21/mask3.jpg,0
461,mask5,male,20,0,0,0,/opt/ml/input/data/train/images/005221_male_Asian_21/mask5.jpg,0
462,normal,female,30,2,1,1,/opt/ml/input/data/train/images/005087_female_Asian_33/normal.jpg,16
463,mask1,female,30,0,1,1,/opt/ml/input/data/train/images/005087_female_Asian_33/mask1.jpg,4
464,mask2,female,30,0,1,1,/opt/ml/input/data/train/images/005087_female_Asian_33/mask2.jpg,4
465,mask4,female,30,0,1,1,/opt/ml/input/data/train/images/005087_female_Asian_33/mask4.jpg,4
466,incorrect_mask,female,30,1,1,1,/opt/ml/input/data/train/images/005087_female_Asian_33/incorrect_mask.jpg,10
467,mask3,female,30,0,1,1,/opt/ml/input/data/train/images/005087_female_Asian_33/mask3.jpg,4
468,mask5,female,30,0,1,1,/opt/ml/input/data/train/images/005087_female_Asian_33/mask5.jpg,4
469,normal,male,57,2,0,1,/opt/ml/input/data/train/images/003943_male_Asian_54/normal.jpg,13
470,mask1,male,57,0,0,1,/opt/ml/input/data/train/images/003943_male_Asian_54/mask1.jpg,1
471,mask2,male,57,0,0,1,/opt/ml/input/data/train/images/003943_male_Asian_54/mask2.jpg,1
472,mask4,male,57,0,0,1,/opt/ml/input/data/train/images/003943_male_Asian_54/mask4.jpg,1
473,incorrect_mask,male,57,1,0,1,/opt/ml/input/data/train/images/003943_male_Asian_54/incorrect_mask.jpg,7
474,mask3,male,57,0,0,1,/opt/ml/input/data/train/images/003943_male_Asian_54/mask3.jpg,1
475,mask5,male,57,0,0,1,/opt/ml/input/data/train/images/003943_male_Asian_54/mask5.jpg,1
476,normal,female,23,2,1,0,/opt/ml/input/data/train/images/001317_female_Asian_25/normal.jpg,15
477,mask1,female,23,0,1,0,/opt/ml/input/data/train/images/001317_female_Asian_25/mask1.jpg,3
478,mask2,female,23,0,1,0,/opt/ml/input/data/train/images/001317_female_Asian_25/mask2.jpg,3
