,mask,gender,age,mask_label,gender_label,age_label,path,label
263,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/006176_female_Asian_19/mask5.png,3
264,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006176_female_Asian_19/mask4.png,3
265,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006176_female_Asian_19/incorrect_mask.png,9
266,normal,male,20,2,0,0,/opt/ml/input/data/train/images/005269_male_Asian_21/normal.jpg,12
267,mask1,male,20,0,0,0,/opt/ml/input/data/train/images/005269_male_Asian_21/mask1.jpg,0
268,mask2,male,20,0,0,0,/opt/ml/input/data/train/images/005269_male_Asian_21/mask2.jpg,0
269,mask4,male,20,0,0,0,/opt/ml/input/data/train/images/005269_male_Asian_21/mask4.jpg,0
270,incorrect_mask,male,20,1,0,0,/opt/ml/input/data/train/images/005269_male_Asian_21/incorrect_mask.jpg,6
271,mask3,male,20,0,0,0,/opt/ml/input/data/train/images/005269_male_Asian_21/mask3.jpg,0
272,mask5,male,20,0,0,0,/opt/ml/input/data/train/images/005269_male_Asian_21/mask5.jpg,0
273,normal,female,23,2,1,0,/opt/ml/input/data/train/images/001154_female_Asian_23/normal.jpg,15
274,mask1,female,23,0,1,0,/opt/ml/input/data/train/images/001154_female_Asian_23/mask1.jpg,3
275,mask2,female,23,0,1,0,/opt/ml/input/data/train/images/001154_female_Asian_23/mask2.jpg,3
276,mask4,female,23,0,1,0,/opt/ml/input/data/train/images/001154_female_Asian_23/mask4.jpg,3
277,incorrect_mask,female,23,1,1,0,/opt/ml/input/data/train/images/001154_female_Asian_23/incorrect_mask.jpg,9
278,mask3,female,23,0,1,0,/opt/ml/input/data/train/images/001154_female_Asian_23/mask3.jpg,3
279,mask5,female,23,0,1,0,/opt/ml/input/data/train/images/001154_female_Asian_23/mask5.jpg,3
280,normal,female,18,2,1,0,/opt/ml/input/data/train/images/006648_female_Asian_19/normal.jpg,15
281,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/006648_female_Asian_19/mask1.jpg,3
282,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/006648_female_Asian_19/mask2.jpg,3
283,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006648_female_Asian_19/mask4.jpg,3
284,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006648_female_Asian_19/incorrect_mask.jpg,9
285,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/006648_female_Asian_19/mask3.jpg,3
286,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/006648_female_Asian_19/mask5.jpg,3
287,normal,female,57,2,1,1,/opt/ml/input/data/train/images/001591_female_Asian_56/normal.jpg,16
288,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/001591_female_Asian_56/mask1.jpg,4
289,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/001591_female_Asian_56/mask2.jpg,4
290,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/001591_female_Asian_56/mask4.jpg,4
291,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/001591_female_Asian_56/incorrect_mask.jpg,10
292,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/001591_female_Asian_56/mask3.jpg,4
293,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/001591_female_Asian_56/mask5.jpg,4
294,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006075_male_Asian_18/normal.jpg,12
295,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006075_male_Asian_18/mask1.jpg,0
296,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006075_male_Asian_18/mask2.jpg,0
297,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006075_male_Asian_18/mask4.jpg,0
298,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006075_male_Asian_18/incorrect_mask.jpg,6
299,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006075_male_Asian_18/mask3.jpg,0
300,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006075_male_Asian_18/mask5.jpg,0
301,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006136_male_Asian_19/mask3.png,0
302,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006136_male_Asian_19/normal.png,12
303,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006136_male_Asian_19/mask2.png,0
304,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006136_male_Asian_19/mask1.png,0
305,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006136_male_Asian_19/mask5.png,0
306,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006136_male_Asian_19/mask4.png,0
307,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006136_male_Asian_19/incorrect_mask.png,6
308,normal,female,30,2,1,1,/opt/ml/input/data/train/images/005151_female_Asian_32/normal.jpg,16
309,mask1,female,30,0,1,1,/opt/ml/input/data/train/images/005151_female_Asian_32/mask1.jpg,4
310,mask2,female,30,0,1,1,/opt/ml/input/data/train/images/005151_female_Asian_32/mask2.jpg,4
311,mask4,female,30,0,1,1,/opt/ml/input/data/train/images/005151_female_Asian_32/mask4.jpg,4
312,incorrect_mask,female,30,1,1,1,/opt/ml/input/data/train/images/005151_female_Asian_32/incorrect_mask.jpg,10
313,mask3,female,30,0,1,1,/opt/ml/input/data/train/images/005151_female_Asian_32/mask3.jpg,4
314,mask5,female,30,0,1,1,/opt/ml/input/data/train/images/005151_female_Asian_32/mask5.jpg,4
315,normal,male,43,2,0,1,/opt/ml/input/data/train/images/005479_male_Asian_45/normal.jpg,13
316,mask1,male,43,0,0,1,/opt/ml/input/data/train/images/005479_male_Asian_45/mask1.jpg,1
317,mask2,male,43,0,0,1,/opt/ml/input/data/train/images/005479_male_Asian_45/mask2.jpg,1
318,mask4,male,43,0,0,1,/opt/ml/input/data/train/images/005479_male_Asian_45/mask4.jpg,1
319,incorrect_mask,male,43,1,0,1,/opt/ml/input/data/train/images/005479_male_Asian_45/incorrect_mask.jpg,7
320,mask3,male,43,0,0,1,/opt/ml/input/data/train/images/005479_male_Asian_45/mask3.jpg,1
321,mask5,male,43,0,0,1,/opt/ml/input/data/train/images/005479_male_Asian_45/mask5.jpg,1
322,normal,female,23,2,1,0,/opt/ml/input/data/train/images/001072_female_Asian_25/normal.jpg,15
323,mask1,female,23,0,1,0,/opt/ml/input/data/train/images/001072_female_Asian_25/mask1.jpg,3
324,mask2,female,23,0,1,0,/opt/ml/input/data/train/images/001072_female_Asian_25/mask2.jpg,3
325,mask4,female,23,0,1,0,/opt/ml/input/data/train/images/001072_female_Asian_25/mask4.jpg,3
326,incorrect_mask,female,23,1,1,0,/opt/ml/input/data/train/images/001072_female_Asian_25/incorrect_mask.jpg,9
327,mask3,female,23,0,1,0,/opt/ml/input/data/train/images/001072_female_Asian_25/mask3.jpg,3
328,mask5,female,23,0,1,0,/opt/ml/input/data/train/images/001072_female_Asian_25/mask5.jpg,3
329,normal,female,43,2,1,1,/opt/ml/input/data/train/images/001186_female_Asian_50/normal.jpg,16
330,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/001186_female_Asian_50/mask1.jpg,4
331,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/001186_female_Asian_50/mask2.jpg,4
332,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/001186_female_Asian_50/mask4.jpg,4
333,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/001186_female_Asian_50/incorrect_mask.jpg,10
334,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/001186_female_Asian_50/mask3.jpg,4
335,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/001186_female_Asian_50/mask5.jpg,4
336,normal,female,18,2,1,0,/opt/ml/input/data/train/images/006434_female_Asian_18/normal.jpg,15
337,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/006434_female_Asian_18/mask1.jpg,3
338,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/006434_female_Asian_18/mask2.jpg,3
339,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/006434_female_Asian_18/mask4.jpg,3
340,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/006434_female_Asian_18/incorrect_mask.jpg,9
341,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/006434_female_Asian_18/mask3.jpg,3
342,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/006434_female_Asian_18/mask5.jpg,3
343,normal,female,57,2,1,1,/opt/ml/input/data/train/images/000312_female_Asian_57/normal.jpg,16
344,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/000312_female_Asian_57/mask1.jpg,4
345,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/000312_female_Asian_57/mask2.jpg,4
346,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/000312_female_Asian_57/mask4.jpg,4
347,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/000312_female_Asian_57/incorrect_mask.jpg,10
348,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/000312_female_Asian_57/mask3.jpg,4
349,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/000312_female_Asian_57/mask5.jpg,4
350,normal,female,20,2,1,0,/opt/ml/input/data/train/images/003265_female_Asian_20/normal.jpg,15
351,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/003265_female_Asian_20/mask1.jpg,3
352,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/003265_female_Asian_20/mask2.jpg,3
353,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/003265_female_Asian_20/mask4.jpg,3
354,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/003265_female_Asian_20/incorrect_mask.jpg,9
355,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/003265_female_Asian_20/mask3.jpg,3
356,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/003265_female_Asian_20/mask5.jpg,3
357,normal,female,18,2,1,0,/opt/ml/input/data/train/images/003192_female_Asian_19/normal.jpg,15
358,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/003192_female_Asian_19/mask1.jpg,3
359,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/003192_female_Asian_19/mask2.jpg,3
360,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/003192_female_Asian_19/mask4.jpg,3
361,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/003192_female_Asian_19/incorrect_mask.jpg,9
362,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/003192_female_Asian_19/mask3.jpg,3
363,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/003192_female_Asian_19/mask5.jpg,3
364,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006644_male_Asian_19/normal.jpeg,12
365,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006644_male_Asian_19/mask3.jpeg,0
366,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006644_male_Asian_19/mask4.jpeg,0
367,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006644_male_Asian_19/incorrect_mask.jpeg,6
368,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006644_male_Asian_19/mask2.jpeg,0
369,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006644_male_Asian_19/mask5.jpeg,0
370,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006644_male_Asian_19/mask1.jpeg,0
371,normal,female,20,2,1,0,/opt/ml/input/data/train/images/003374_female_Asian_20/normal.jpg,15
372,mask1,female,20,0,1,0,/opt/ml/input/data/train/images/003374_female_Asian_20/mask1.jpg,3
373,mask2,female,20,0,1,0,/opt/ml/input/data/train/images/003374_female_Asian_20/mask2.jpg,3
374,mask4,female,20,0,1,0,/opt/ml/input/data/train/images/003374_female_Asian_20/mask4.jpg,3
375,incorrect_mask,female,20,1,1,0,/opt/ml/input/data/train/images/003374_female_Asian_20/incorrect_mask.jpg,9
376,mask3,female,20,0,1,0,/opt/ml/input/data/train/images/003374_female_Asian_20/mask3.jpg,3
377,mask5,female,20,0,1,0,/opt/ml/input/data/train/images/003374_female_Asian_20/mask5.jpg,3
378,normal,female,23,2,1,0,/opt/ml/input/data/train/images/001321_female_Asian_27/normal.jpg,15
379,mask1,female,23,0,1,0,/opt/ml/input/data/train/images/001321_female_Asian_27/mask1.jpg,3
380,mask2,female,23,0,1,0,/opt/ml/input/data/train/images/001321_female_Asian_27/mask2.jpg,3
381,mask4,female,23,0,1,0,/opt/ml/input/data/train/images/001321_female_Asian_27/mask4.jpg,3
382,incorrect_mask,female,23,1,1,0,/opt/ml/input/data/train/images/001321_female_Asian_27/incorrect_mask.jpg,9
383,mask3,female,23,0,1,0,/opt/ml/input/data/train/images/001321_female_Asian_27/mask3.jpg,3
384,mask5,female,23,0,1,0,/opt/ml/input/data/train/images/001321_female_Asian_27/mask5.jpg,3
385,normal,male,23,2,0,0,/opt/ml/input/data/train/images/001230_male_Asian_24/normal.jpg,12
386,mask1,male,23,0,0,0,/opt/ml/input/data/train/images/001230_male_Asian_24/mask1.jpg,0
387,mask2,male,23,0,0,0,/opt/ml/input/data/train/images/001230_male_Asian_24/mask2.jpg,0
388,mask4,male,23,0,0,0,/opt/ml/input/data/train/images/001230_male_Asian_24/mask4.jpg,0
389,incorrect_mask,male,23,1,0,0,/opt/ml/input/data/train/images/001230_male_Asian_24/incorrect_mask.jpg,6
390,mask3,male,23,0,0,0,/opt/ml/input/data/train/images/001230_male_Asian_24/mask3.jpg,0
391,mask5,male,23,0,0,0,/opt/ml/input/data/train/images/001230_male_Asian_24/mask5.jpg,0
392,normal,female,43,2,1,1,/opt/ml/input/data/train/images/005478_female_Asian_43/normal.jpg,16
393,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/005478_female_Asian_43/mask1.jpg,4
394,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/005478_female_Asian_43/mask2.jpg,4
395,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/005478_female_Asian_43/mask4.jpg,4
396,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/005478_female_Asian_43/incorrect_mask.jpg,10
397,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/005478_female_Asian_43/mask3.jpg,4
398,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/005478_female_Asian_43/mask5.jpg,4
399,normal,male,20,2,0,0,/opt/ml/input/data/train/images/001131-1_male_Asian_22/normal.jpg,12
400,mask1,male,20,0,0,0,/opt/ml/input/data/train/images/001131-1_male_Asian_22/mask1.jpg,0
401,mask2,male,20,0,0,0,/opt/ml/input/data/train/images/001131-1_male_Asian_22/mask2.jpg,0
402,mask4,male,20,0,0,0,/opt/ml/input/data/train/images/001131-1_male_Asian_22/mask4.jpg,0
403,incorrect_mask,male,20,1,0,0,/opt/ml/input/data/train/images/001131-1_male_Asian_22/incorrect_mask.jpg,6
404,mask3,male,20,0,0,0,/opt/ml/input/data/train/images/001131-1_male_Asian_22/mask3.jpg,0
405,mask5,male,20,0,0,0,/opt/ml/input/data/train/images/001131-1_male_Asian_22/mask5.jpg,0
406,normal,male,20,2,0,0,/opt/ml/input/data/train/images/006668_male_Asian_22/normal.jpg,12
407,mask1,male,20,0,0,0,/opt/ml/input/data/train/images/006668_male_Asian_22/mask1.jpg,0
408,mask2,male,20,0,0,0,/opt/ml/input/data/train/images/006668_male_Asian_22/mask2.jpg,0
409,mask4,male,20,0,0,0,/opt/ml/input/data/train/images/006668_male_Asian_22/mask4.jpg,0
410,incorrect_mask,male,20,1,0,0,/opt/ml/input/data/train/images/006668_male_Asian_22/incorrect_mask.jpg,6
411,mask3,male,20,0,0,0,/opt/ml/input/data/train/images/006668_male_Asian_22/mask3.jpg,0
412,mask5,male,20,0,0,0,/opt/ml/input/data/train/images/006668_male_Asian_22/mask5.jpg,0
413,normal,male,18,2,0,0,/opt/ml/input/data/train/images/004423_male_Asian_18/normal.jpg,12
414,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/004423_male_Asian_18/mask1.jpg,0
415,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/004423_male_Asian_18/mask2.jpg,0
416,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/004423_male_Asian_18/mask4.jpg,0
417,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/004423_male_Asian_18/incorrect_mask.jpg,6
418,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/004423_male_Asian_18/mask3.jpg,0
419,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/004423_male_Asian_18/mask5.jpg,0
420,normal,female,23,2,1,0,/opt/ml/input/data/train/images/001803_female_Asian_27/normal.jpg,15
421,mask1,female,23,0,1,0,/opt/ml/input/data/train/images/001803_female_Asian_27/mask1.jpg,3
422,mask2,female,23,0,1,0,/opt/ml/input/data/train/images/001803_female_Asian_27/mask2.jpg,3
423,mask4,female,23,0,1,0,/opt/ml/input/data/train/images/001803_female_Asian_27/mask4.jpg,3
424,incorrect_mask,female,23,1,1,0,/opt/ml/input/data/train/images/001803_female_Asian_27/incorrect_mask.jpg,9
425,mask3,female,23,0,1,0,/opt/ml/input/data/train/images/001803_female_Asian_27/mask3.jpg,3
426,mask5,female,23,0,1,0,/opt/ml/input/data/train/images/001803_female_Asian_27/mask5.jpg,3
427,normal,female,57,2,1,1,/opt/ml/input/data/train/images/005024_female_Asian_54/normal.jpg,16
428,mask1,female,57,0,1,1,/opt/ml/input/data/train/images/005024_female_Asian_54/mask1.jpg,4
429,mask2,female,57,0,1,1,/opt/ml/input/data/train/images/005024_female_Asian_54/mask2.jpg,4
430,mask4,female,57,0,1,1,/opt/ml/input/data/train/images/005024_female_Asian_54/mask4.jpg,4
431,incorrect_mask,female,57,1,1,1,/opt/ml/input/data/train/images/005024_female_Asian_54/incorrect_mask.jpg,10
432,mask3,female,57,0,1,1,/opt/ml/input/data/train/images/005024_female_Asian_54/mask3.jpg,4
433,mask5,female,57,0,1,1,/opt/ml/input/data/train/images/005024_female_Asian_54/mask5.jpg,4
434,normal,male,18,2,0,0,/opt/ml/input/data/train/images/001640_male_Asian_18/normal.jpg,12
435,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/001640_male_Asian_18/mask1.jpg,0
436,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/001640_male_Asian_18/mask2.jpg,0
437,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/001640_male_Asian_18/mask4.jpg,0
438,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/001640_male_Asian_18/incorrect_mask.jpg,6
439,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/001640_male_Asian_18/mask3.jpg,0
440,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/001640_male_Asian_18/mask5.jpg,0
441,normal,male,18,2,0,0,/opt/ml/input/data/train/images/006213_male_Asian_19/normal.jpg,12
442,mask1,male,18,0,0,0,/opt/ml/input/data/train/images/006213_male_Asian_19/mask1.jpg,0
443,mask2,male,18,0,0,0,/opt/ml/input/data/train/images/006213_male_Asian_19/mask2.jpg,0
444,mask4,male,18,0,0,0,/opt/ml/input/data/train/images/006213_male_Asian_19/mask4.jpg,0
445,incorrect_mask,male,18,1,0,0,/opt/ml/input/data/train/images/006213_male_Asian_19/incorrect_mask.jpg,6
446,mask3,male,18,0,0,0,/opt/ml/input/data/train/images/006213_male_Asian_19/mask3.jpg,0
447,mask5,male,18,0,0,0,/opt/ml/input/data/train/images/006213_male_Asian_19/mask5.jpg,0
448,normal,female,43,2,1,1,/opt/ml/input/data/train/images/005003_female_Asian_45/normal.jpg,16
449,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/005003_female_Asian_45/mask1.jpg,4
450,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/005003_female_Asian_45/mask2.jpg,4
451,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/005003_female_Asian_45/mask4.jpg,4
452,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/005003_female_Asian_45/incorrect_mask.jpg,10
453,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/005003_female_Asian_45/mask3.jpg,4
454,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/005003_female_Asian_45/mask5.jpg,4
455,normal,female,43,2,1,1,/opt/ml/input/data/train/images/000528_female_Asian_51/normal.jpg,16
456,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/000528_female_Asian_51/mask1.jpg,4
457,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/000528_female_Asian_51/mask2.jpg,4
458,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/000528_female_Asian_51/mask4.jpg,4
459,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/000528_female_Asian_51/incorrect_mask.jpg,10
460,mask3,female,43,0,1,1,/opt/ml/input/data/train/images/000528_female_Asian_51/mask3.jpg,4
461,mask5,female,43,0,1,1,/opt/ml/input/data/train/images/000528_female_Asian_51/mask5.jpg,4
462,normal,female,18,2,1,0,/opt/ml/input/data/train/images/003376_female_Asian_19/normal.jpg,15
463,mask1,female,18,0,1,0,/opt/ml/input/data/train/images/003376_female_Asian_19/mask1.jpg,3
464,mask2,female,18,0,1,0,/opt/ml/input/data/train/images/003376_female_Asian_19/mask2.jpg,3
465,mask4,female,18,0,1,0,/opt/ml/input/data/train/images/003376_female_Asian_19/mask4.jpg,3
466,incorrect_mask,female,18,1,1,0,/opt/ml/input/data/train/images/003376_female_Asian_19/incorrect_mask.jpg,9
467,mask3,female,18,0,1,0,/opt/ml/input/data/train/images/003376_female_Asian_19/mask3.jpg,3
468,mask5,female,18,0,1,0,/opt/ml/input/data/train/images/003376_female_Asian_19/mask5.jpg,3
469,normal,female,43,2,1,1,/opt/ml/input/data/train/images/001774-1_female_Asian_52/normal.jpg,16
470,mask1,female,43,0,1,1,/opt/ml/input/data/train/images/001774-1_female_Asian_52/mask1.jpg,4
471,mask2,female,43,0,1,1,/opt/ml/input/data/train/images/001774-1_female_Asian_52/mask2.jpg,4
472,mask4,female,43,0,1,1,/opt/ml/input/data/train/images/001774-1_female_Asian_52/mask4.jpg,4
473,incorrect_mask,female,43,1,1,1,/opt/ml/input/data/train/images/001774-1_female_Asian_52/incorrect_mask.jpg,10
